File Name,Latitude,Longitude
image_e.jpg,59.924755555555556,10.695597222222222
image_d.jpg,,
image_b.jpg,,
image_c.jpg,38.4,-122.82866666666666
image_a.jpg,50.09133333333333,-122.94566666666667
